account_number,customer_id,account_type,branch_code,currency,opening_date,account_status,opening_balance,current_balance,available_balance,interest_rate,minimum_balance,overdraft_limit
ACC000000001353,CUST000259,SAVINGS,BR0070,USD,2024-01-23,CLOSED,30471.84,54647.21,91838.84,2.32,500.0,8624.04
ACC000000001354,CUST000060,RECURRING_DEPOSIT,BR0059,USD,2025-09-25,ACTIVE,29179.85,11088.39,22170.55,5.63,0.0,0.0
ACC000000001355,CUST000048,FIXED_DEPOSIT,BR0081,USD,2025-08-19,ACTIVE,35783.77,48192.34,16323.58,1.54,0.0,0.0
ACC000000001356,CUST000590,SAVINGS,BR0012,USD,2022-09-06,ACTIVE,20723.45,36162.44,8247.5,2.85,500.0,0.0
ACC000000001357,CUST000490,SAVINGS,BR0033,USD,2022-03-08,ACTIVE,31740.43,12362.76,88172.89,1.25,500.0,0.0
ACC000000001358,CUST000025,SALARY,BR0100,USD,2024-10-20,ACTIVE,32245.74,84444.5,58351.44,4.24,0.0,0.0
ACC000000001359,CUST000477,RECURRING_DEPOSIT,BR0025,USD,2021-04-12,INACTIVE,48355.23,92109.07,61839.39,2.36,500.0,0.0
ACC000000001360,CUST000238,SALARY,BR0100,USD,2024-08-30,ACTIVE,40086.59,67263.66,53234.28,0.92,0.0,0.0
ACC000000001361,CUST000200,SALARY,BR0059,USD,2022-09-26,ACTIVE,47751.03,28147.47,92367.47,4.97,500.0,0.0
ACC000000001362,CUST000833,FIXED_DEPOSIT,BR0093,USD,2024-01-17,ACTIVE,24031.1,64151.08,17192.95,1.51,500.0,0.0
ACC000000001363,CUST000814,FIXED_DEPOSIT,BR0073,USD,2021-03-18,CLOSED,5876.1,35397.82,56991.26,6.12,500.0,0.0
ACC000000001364,CUST000992,CURRENT,BR0015,USD,2023-02-28,DORMANT,24647.66,91581.75,9240.97,6.24,500.0,1355.24
ACC000000001365,CUST000323,FIXED_DEPOSIT,BR0019,USD,2023-02-05,ACTIVE,30322.58,67216.02,3998.15,7.14,500.0,0.0
ACC000000001366,CUST000104,RECURRING_DEPOSIT,BR0050,USD,2024-12-17,DORMANT,6291.67,8453.97,27131.82,2.59,0.0,0.0
ACC000000001367,CUST000824,FIXED_DEPOSIT,BR0071,USD,2025-04-23,DORMANT,15858.16,73120.53,43035.91,5.16,500.0,0.0
ACC000000001368,CUST000955,RECURRING_DEPOSIT,BR0003,USD,2024-04-18,ACTIVE,30016.4,65127.28,3447.34,2.88,0.0,0.0
ACC000000001369,CUST000375,SALARY,BR0068,USD,2023-04-01,DORMANT,35482.04,58770.73,5079.27,6.53,500.0,0.0
ACC000000001370,CUST000296,SALARY,BR0083,USD,2025-01-06,ACTIVE,5116.91,5227.31,78636.99,1.92,500.0,0.0
ACC000000001371,CUST000825,SALARY,BR0040,USD,2021-01-31,ACTIVE,39103.64,63234.2,17717.13,1.64,0.0,0.0
ACC000000001372,CUST000174,CURRENT,BR0059,USD,2021-02-04,ACTIVE,22405.96,90605.73,83331.82,1.13,500.0,0.0
ACC000000001373,CUST000514,SALARY,BR0052,USD,2024-03-15,ACTIVE,8238.17,53680.03,13711.39,4.59,500.0,0.0
ACC000000001374,CUST000888,CURRENT,BR0071,USD,2021-10-02,INACTIVE,15095.03,78067.16,76667.94,5.75,500.0,0.0
ACC000000001375,CUST000868,SAVINGS,BR0096,USD,2025-12-05,ACTIVE,42502.89,4065.51,94410.05,0.79,500.0,0.0
ACC000000001376,CUST000816,SALARY,BR0033,USD,2023-08-14,ACTIVE,41863.13,82857.14,85940.31,6.19,500.0,0.0
ACC000000001377,CUST000633,FIXED_DEPOSIT,BR0017,USD,2021-03-23,ACTIVE,8314.62,85642.87,47922.36,7.11,500.0,0.0
ACC000000001378,CUST000245,SALARY,BR0053,USD,2023-08-20,ACTIVE,17401.39,53157.04,12919.55,2.05,0.0,0.0
ACC000000001379,CUST000289,FIXED_DEPOSIT,BR0080,USD,2024-05-07,ACTIVE,1244.43,26853.41,66569.58,7.27,500.0,0.0
ACC000000001380,CUST000935,FIXED_DEPOSIT,BR0099,USD,2023-01-10,ACTIVE,19017.67,64587.28,33834.74,1.32,500.0,426.84
ACC000000001381,CUST000093,CURRENT,BR0100,USD,2021-10-12,ACTIVE,31239.59,11925.63,32544.39,4.26,500.0,0.0
ACC000000001382,CUST000449,CURRENT,BR0090,USD,2021-11-20,DORMANT,34160.83,98616.33,11942.18,4.62,0.0,1412.94
ACC000000001383,CUST000486,FIXED_DEPOSIT,BR0009,USD,2025-05-17,ACTIVE,19652.54,33997.5,82017.27,1.95,0.0,5011.28
ACC000000001384,CUST000643,SALARY,BR0074,USD,2021-05-16,ACTIVE,28171.29,58607.22,63928.28,2.44,500.0,7565.52
ACC000000001385,CUST000459,SALARY,BR0037,USD,2022-02-14,DORMANT,34937.28,85611.1,74102.31,6.69,500.0,0.0
ACC000000001386,CUST000838,SALARY,BR0074,USD,2021-07-31,DORMANT,29624.77,36762.14,54642.33,2.54,500.0,0.0
ACC000000001387,CUST000831,SAVINGS,BR0003,USD,2022-10-29,INACTIVE,43975.68,43228.77,83066.34,0.73,500.0,6280.61
ACC000000001388,CUST000758,FIXED_DEPOSIT,BR0004,USD,2021-12-03,ACTIVE,3017.37,20178.46,73276.66,2.94,500.0,0.0
ACC000000001389,CUST000558,RECURRING_DEPOSIT,BR0084,USD,2024-03-02,ACTIVE,31863.55,91854.0,50979.69,6.41,0.0,0.0
ACC000000001390,CUST000577,CURRENT,BR0078,USD,2021-07-18,DORMANT,40818.63,6731.7,7892.7,3.46,500.0,0.0
ACC000000001391,CUST000902,RECURRING_DEPOSIT,BR0082,USD,2021-02-02,DORMANT,49335.57,12545.16,46670.45,6.11,500.0,0.0
ACC000000001392,CUST000507,SALARY,BR0082,USD,2021-06-19,INACTIVE,37504.84,64977.46,13649.03,4.3,0.0,0.0
ACC000000001393,CUST000307,RECURRING_DEPOSIT,BR0057,USD,2024-01-13,CLOSED,46756.48,98169.2,15182.46,3.34,500.0,0.0
ACC000000001394,CUST000596,CURRENT,BR0064,USD,2024-04-10,ACTIVE,41270.92,10456.32,71222.11,6.08,500.0,0.0
ACC000000001395,CUST000003,FIXED_DEPOSIT,BR0012,USD,2025-10-23,ACTIVE,39711.86,51059.29,95090.88,1.54,0.0,6748.55
ACC000000001396,CUST000424,RECURRING_DEPOSIT,BR0001,USD,2022-06-21,ACTIVE,8565.34,84940.85,42119.6,5.8,0.0,0.0
ACC000000001397,CUST000738,FIXED_DEPOSIT,BR0076,USD,2022-06-19,INACTIVE,39578.73,93209.53,21868.07,1.66,500.0,0.0
ACC000000001398,CUST000662,RECURRING_DEPOSIT,BR0064,USD,2024-11-22,ACTIVE,11448.21,54045.77,87414.47,1.75,500.0,0.0
ACC000000001399,CUST000725,SALARY,BR0026,USD,2025-11-10,DORMANT,15939.76,29719.34,4691.89,3.91,0.0,0.0
ACC000000001400,CUST000685,RECURRING_DEPOSIT,BR0031,USD,2021-07-04,ACTIVE,9986.13,73589.29,79928.49,6.33,500.0,0.0
ACC000000001401,CUST000627,FIXED_DEPOSIT,BR0057,USD,2023-01-04,ACTIVE,42415.07,75802.43,55626.55,0.88,500.0,0.0
ACC000000001402,CUST000389,SALARY,BR0096,USD,2021-03-02,CLOSED,20093.63,83946.19,333.08,1.07,0.0,0.0
ACC000000001403,CUST000142,SAVINGS,BR0047,USD,2024-11-19,CLOSED,17569.95,46682.34,31997.37,0.7,500.0,0.0
ACC000000001404,CUST000961,RECURRING_DEPOSIT,BR0010,USD,2022-08-10,ACTIVE,23208.16,75379.19,94348.62,3.37,500.0,0.0
ACC000000001405,CUST000528,SALARY,BR0093,USD,2025-08-14,ACTIVE,26907.82,77883.52,27727.91,6.71,500.0,7735.38
ACC000000001406,CUST000719,SALARY,BR0098,USD,2025-05-24,ACTIVE,26997.03,66092.53,8444.72,6.01,500.0,0.0
ACC000000001407,CUST000276,SAVINGS,BR0079,USD,2025-12-11,ACTIVE,37004.11,40584.85,64286.75,3.41,0.0,0.0
ACC000000001408,CUST000557,SAVINGS,BR0039,USD,2021-03-28,ACTIVE,7823.17,63288.62,23979.74,5.46,500.0,0.0
ACC000000001409,CUST000915,SAVINGS,BR0064,USD,2022-05-08,ACTIVE,33259.59,54147.91,67531.21,2.6,0.0,0.0
ACC000000001410,CUST000161,SAVINGS,BR0077,USD,2021-12-01,DORMANT,49996.15,54675.69,23282.57,6.52,500.0,3908.78
ACC000000001411,CUST000387,RECURRING_DEPOSIT,BR0017,USD,2025-11-16,ACTIVE,14386.3,13151.47,68457.4,6.54,0.0,0.0
ACC000000001412,CUST000630,SALARY,BR0040,USD,2024-02-06,ACTIVE,31554.66,29655.35,7826.33,3.45,500.0,0.0
ACC000000001413,CUST000128,RECURRING_DEPOSIT,BR0060,USD,2024-12-17,ACTIVE,37016.36,9189.3,99154.89,2.85,500.0,0.0
ACC000000001414,CUST000842,RECURRING_DEPOSIT,BR0035,USD,2024-09-07,ACTIVE,13075.19,52769.54,9467.72,7.5,0.0,4755.35
ACC000000001415,CUST000335,RECURRING_DEPOSIT,BR0007,USD,2024-01-26,INACTIVE,33680.08,89297.16,60098.33,1.4,500.0,0.0
ACC000000001416,CUST000223,FIXED_DEPOSIT,BR0036,USD,2021-05-23,ACTIVE,32124.29,13245.85,53281.64,3.29,500.0,0.0
ACC000000001417,CUST000454,RECURRING_DEPOSIT,BR0095,USD,2024-07-17,DORMANT,10707.64,56477.41,75701.86,6.36,500.0,0.0
ACC000000001418,CUST000469,CURRENT,BR0083,USD,2021-05-23,ACTIVE,8005.55,77848.91,75230.82,2.04,0.0,9828.73
ACC000000001419,CUST000760,RECURRING_DEPOSIT,BR0076,USD,2021-11-09,CLOSED,26323.05,69215.49,83788.54,4.3,0.0,0.0
ACC000000001420,CUST000032,RECURRING_DEPOSIT,BR0030,USD,2021-05-29,ACTIVE,25110.78,18433.48,36331.03,3.61,0.0,0.0
ACC000000001421,CUST000408,RECURRING_DEPOSIT,BR0053,USD,2023-12-28,ACTIVE,40999.76,33024.42,67857.58,2.76,0.0,0.0
ACC000000001422,CUST000081,RECURRING_DEPOSIT,BR0085,USD,2022-07-23,ACTIVE,4616.04,63862.54,47934.77,1.44,500.0,0.0
ACC000000001423,CUST000129,FIXED_DEPOSIT,BR0068,USD,2025-11-29,ACTIVE,21777.72,85662.64,35737.01,7.06,500.0,0.0
ACC000000001424,CUST000962,SALARY,BR0041,USD,2022-01-26,ACTIVE,25527.98,75984.81,40502.54,1.08,0.0,0.0
ACC000000001425,CUST000479,FIXED_DEPOSIT,BR0036,USD,2025-11-02,INACTIVE,6625.72,35152.33,84860.2,7.31,0.0,0.0
ACC000000001426,CUST000720,SALARY,BR0040,USD,2022-07-12,DORMANT,35386.59,89888.03,69774.71,7.45,500.0,0.0
ACC000000001427,CUST000297,RECURRING_DEPOSIT,BR0033,USD,2025-06-12,ACTIVE,3674.6,32022.04,16238.28,2.79,0.0,0.0
ACC000000001428,CUST000132,SAVINGS,BR0040,USD,2021-05-28,ACTIVE,45994.91,50894.65,65673.83,3.33,500.0,0.0
ACC000000001429,CUST000548,FIXED_DEPOSIT,BR0084,USD,2022-02-04,ACTIVE,12904.28,60565.21,32450.45,3.99,0.0,0.0
ACC000000001430,CUST000392,SALARY,BR0011,USD,2022-06-18,ACTIVE,44694.49,7538.95,34114.06,6.11,0.0,0.0
ACC000000001431,CUST000548,SAVINGS,BR0073,USD,2023-03-04,ACTIVE,19593.08,75262.39,28858.01,6.05,0.0,0.0
ACC000000001432,CUST000372,RECURRING_DEPOSIT,BR0086,USD,2022-05-27,DORMANT,27168.46,44195.08,69975.22,3.3,0.0,0.0
ACC000000001433,CUST000735,FIXED_DEPOSIT,BR0048,USD,2025-05-17,ACTIVE,35792.92,86229.99,12432.08,5.04,0.0,0.0
ACC000000001434,CUST000094,FIXED_DEPOSIT,BR0061,USD,2021-03-15,DORMANT,49949.72,64699.79,61546.6,3.05,0.0,3875.27
ACC000000001435,CUST000157,RECURRING_DEPOSIT,BR0082,USD,2021-02-27,ACTIVE,15909.68,66477.94,83877.8,1.99,500.0,8790.17
ACC000000001436,CUST000797,SALARY,BR0087,USD,2021-08-18,ACTIVE,11213.99,26495.51,18823.03,3.02,0.0,0.0
ACC000000001437,CUST000362,RECURRING_DEPOSIT,BR0099,USD,2023-12-05,ACTIVE,48855.74,79680.45,96097.54,7.31,0.0,0.0
ACC000000001438,CUST000197,SAVINGS,BR0068,USD,2023-11-17,ACTIVE,15837.25,90437.26,37400.0,5.49,500.0,9460.44
ACC000000001439,CUST000390,SAVINGS,BR0043,USD,2021-10-04,INACTIVE,11684.71,97292.51,64918.81,3.05,500.0,0.0
ACC000000001440,CUST000412,FIXED_DEPOSIT,BR0011,USD,2024-02-25,ACTIVE,33343.83,37372.22,80050.12,5.93,0.0,0.0
ACC000000001441,CUST000843,RECURRING_DEPOSIT,BR0061,USD,2022-04-19,ACTIVE,39228.2,70880.97,68693.56,2.94,500.0,0.0
ACC000000001442,CUST000285,SAVINGS,BR0075,USD,2023-09-24,ACTIVE,19914.48,64737.14,39329.48,5.16,0.0,0.0
ACC000000001443,CUST000952,SALARY,BR0095,USD,2022-03-04,ACTIVE,49156.64,35658.3,479.03,2.03,500.0,5155.15
ACC000000001444,CUST000787,FIXED_DEPOSIT,BR0017,USD,2023-07-03,CLOSED,15751.68,34508.02,22570.74,5.84,500.0,0.0
ACC000000001445,CUST000377,RECURRING_DEPOSIT,BR0006,USD,2022-02-16,INACTIVE,31236.58,5362.75,19252.68,6.39,500.0,0.0
ACC000000001446,CUST000760,FIXED_DEPOSIT,BR0026,USD,2024-03-19,ACTIVE,4179.35,53291.33,55432.78,4.61,500.0,0.0
ACC000000001447,CUST000107,FIXED_DEPOSIT,BR0041,USD,2024-12-10,CLOSED,20227.39,39355.5,95719.32,2.93,0.0,4687.71
ACC000000001448,CUST000841,FIXED_DEPOSIT,BR0005,USD,2021-11-02,INACTIVE,13307.26,91331.39,7435.48,3.75,500.0,8683.45
ACC000000001449,CUST000101,FIXED_DEPOSIT,BR0022,USD,2023-10-06,ACTIVE,20733.11,91378.63,20571.34,1.61,0.0,5271.69
ACC000000001450,CUST000140,CURRENT,BR0019,USD,2022-03-06,ACTIVE,41173.54,65609.53,28257.84,0.79,500.0,0.0
ACC000000001451,CUST000650,SAVINGS,BR0028,USD,2021-10-04,ACTIVE,9786.94,21596.62,480.04,3.54,0.0,0.0
ACC000000001452,CUST000962,CURRENT,BR0008,USD,2022-07-23,ACTIVE,39638.44,66370.8,77347.81,1.42,0.0,0.0
ACC000000001453,CUST000509,FIXED_DEPOSIT,BR0096,USD,2024-06-29,ACTIVE,9458.53,53468.99,32454.42,7.41,500.0,0.0
ACC000000001454,CUST000374,SALARY,BR0007,USD,2024-03-05,CLOSED,30018.39,772.41,13375.5,4.44,0.0,0.0
ACC000000001455,CUST000070,FIXED_DEPOSIT,BR0030,USD,2024-10-28,INACTIVE,48680.54,90227.99,80537.09,3.66,500.0,0.0
ACC000000001456,CUST000360,RECURRING_DEPOSIT,BR0022,USD,2022-04-30,INACTIVE,5345.24,7745.25,34194.21,3.79,0.0,0.0
ACC000000001457,CUST000484,SALARY,BR0009,USD,2024-10-26,ACTIVE,49173.7,82559.01,15307.26,2.58,500.0,0.0
ACC000000001458,CUST000705,FIXED_DEPOSIT,BR0052,USD,2021-11-02,DORMANT,23047.72,85349.35,91864.81,6.5,0.0,0.0
ACC000000001459,CUST000922,RECURRING_DEPOSIT,BR0033,USD,2025-12-22,CLOSED,26220.03,86180.07,50854.25,2.09,500.0,8892.62
ACC000000001460,CUST000241,RECURRING_DEPOSIT,BR0018,USD,2021-04-20,ACTIVE,42889.03,69060.25,16605.4,7.33,0.0,0.0
ACC000000001461,CUST000498,SALARY,BR0053,USD,2024-05-25,CLOSED,23328.13,87795.6,74887.14,1.1,0.0,0.0
ACC000000001462,CUST000367,SALARY,BR0046,USD,2025-05-22,ACTIVE,46398.01,84873.62,10258.93,6.68,0.0,0.0
ACC000000001463,CUST000259,SALARY,BR0002,USD,2025-07-07,ACTIVE,43502.22,99487.57,10607.89,3.09,500.0,0.0
ACC000000001464,CUST000258,FIXED_DEPOSIT,BR0002,USD,2025-01-17,DORMANT,31008.7,47551.73,36539.42,4.52,0.0,0.0
ACC000000001465,CUST000702,CURRENT,BR0001,USD,2022-08-13,ACTIVE,1061.19,89228.61,59521.69,3.14,500.0,1146.16
ACC000000001466,CUST000682,SAVINGS,BR0020,USD,2025-01-01,ACTIVE,46816.16,41644.24,70409.62,2.56,500.0,0.0
ACC000000001467,CUST000857,SALARY,BR0023,USD,2025-07-23,ACTIVE,36859.13,63638.78,71262.57,6.99,500.0,435.91
ACC000000001468,CUST000143,RECURRING_DEPOSIT,BR0079,USD,2024-11-23,CLOSED,18427.91,46874.85,75898.83,1.94,500.0,0.0
ACC000000001469,CUST000409,SAVINGS,BR0019,USD,2025-05-14,ACTIVE,20948.17,9406.52,18775.75,0.64,0.0,0.0
ACC000000001470,CUST000022,RECURRING_DEPOSIT,BR0097,USD,2023-03-11,ACTIVE,22340.34,69262.78,23422.41,6.22,0.0,329.48
ACC000000001471,CUST000577,SALARY,BR0087,USD,2024-10-19,CLOSED,7251.08,71435.63,73634.76,5.53,500.0,5337.28
ACC000000001472,CUST000352,CURRENT,BR0066,USD,2022-01-09,ACTIVE,43915.66,48439.71,79943.65,2.5,0.0,0.0
ACC000000001473,CUST000290,FIXED_DEPOSIT,BR0007,USD,2025-03-11,ACTIVE,12830.61,56114.03,38542.96,1.26,0.0,0.0
ACC000000001474,CUST000805,CURRENT,BR0091,USD,2024-04-04,ACTIVE,15410.1,7172.75,70373.7,3.89,0.0,0.0
ACC000000001475,CUST000528,SALARY,BR0031,USD,2023-11-08,ACTIVE,32702.14,27244.65,15305.21,2.05,500.0,0.0
ACC000000001476,CUST000102,SAVINGS,BR0024,USD,2023-12-24,DORMANT,45030.56,54481.39,66493.69,2.82,500.0,0.0
ACC000000001477,CUST000290,RECURRING_DEPOSIT,BR0093,USD,2023-07-08,CLOSED,37336.29,84481.65,62245.46,0.52,500.0,6211.15
ACC000000001478,CUST000954,CURRENT,BR0049,USD,2022-02-05,ACTIVE,9764.94,89243.64,45086.6,5.07,0.0,4174.78
ACC000000001479,CUST000856,SAVINGS,BR0099,USD,2024-07-22,ACTIVE,30780.7,85398.84,63267.98,1.82,500.0,0.0
ACC000000001480,CUST000783,RECURRING_DEPOSIT,BR0068,USD,2025-04-08,CLOSED,40205.33,18970.25,43749.57,5.18,500.0,0.0
ACC000000001481,CUST000278,SAVINGS,BR0074,USD,2022-12-27,ACTIVE,12391.76,12158.75,92119.16,4.53,500.0,0.0
ACC000000001482,CUST000456,SAVINGS,BR0032,USD,2021-09-01,ACTIVE,7801.89,8440.53,30324.5,1.04,500.0,0.0
ACC000000001483,CUST000342,SALARY,BR0028,USD,2025-02-01,CLOSED,20924.21,94685.43,51417.59,6.45,500.0,7505.68
ACC000000001484,CUST000741,SAVINGS,BR0079,USD,2022-07-12,INACTIVE,26914.49,46184.66,53786.26,3.16,0.0,220.51
ACC000000001485,CUST000125,SALARY,BR0054,USD,2024-02-19,INACTIVE,31154.14,90155.22,330.73,1.25,500.0,0.0
ACC000000001486,CUST000698,FIXED_DEPOSIT,BR0081,USD,2024-09-01,DORMANT,6984.54,19532.26,31477.01,2.18,500.0,0.0
ACC000000001487,CUST000712,RECURRING_DEPOSIT,BR0084,USD,2022-09-28,ACTIVE,48675.12,58880.41,55110.32,0.91,500.0,9878.98
ACC000000001488,CUST000109,FIXED_DEPOSIT,BR0067,USD,2025-12-14,ACTIVE,44316.48,51831.02,40350.19,6.25,500.0,6219.46
ACC000000001489,CUST000718,FIXED_DEPOSIT,BR0038,USD,2022-12-12,ACTIVE,17838.59,67153.29,63884.21,1.44,500.0,0.0
ACC000000001490,CUST000212,FIXED_DEPOSIT,BR0039,USD,2025-04-19,ACTIVE,4748.18,4032.21,85869.43,7.04,500.0,6090.98
ACC000000001491,CUST000431,FIXED_DEPOSIT,BR0089,USD,2025-04-28,ACTIVE,42527.46,30640.76,69283.67,2.14,0.0,0.0
ACC000000001492,CUST000873,RECURRING_DEPOSIT,BR0089,USD,2022-05-23,INACTIVE,39612.88,61482.52,47769.63,2.01,500.0,0.0
ACC000000001493,CUST000831,CURRENT,BR0092,USD,2024-08-26,ACTIVE,5197.49,2596.56,96487.72,3.11,0.0,0.0
ACC000000001494,CUST000402,FIXED_DEPOSIT,BR0023,USD,2025-10-07,CLOSED,28611.15,13841.68,36090.56,7.37,500.0,5767.26
ACC000000001495,CUST000629,SAVINGS,BR0046,USD,2021-12-28,ACTIVE,2903.27,34610.4,99817.46,2.86,500.0,1181.86
ACC000000001496,CUST000248,SALARY,BR0015,USD,2025-04-01,ACTIVE,43415.98,79056.63,70020.46,5.1,500.0,0.0
ACC000000001497,CUST000686,RECURRING_DEPOSIT,BR0047,USD,2023-09-23,CLOSED,589.07,75142.8,15756.62,5.38,500.0,0.0
ACC000000001498,CUST000421,CURRENT,BR0059,USD,2025-04-23,ACTIVE,18438.78,92794.27,41994.93,0.5,0.0,0.0
ACC000000001499,CUST000895,CURRENT,BR0086,USD,2021-04-20,ACTIVE,15890.77,63507.36,55984.35,4.16,500.0,0.0
ACC000000001500,CUST000504,SALARY,BR0010,USD,2025-07-03,INACTIVE,24250.81,8552.17,72622.46,7.31,0.0,0.0
